date,Open,High,Low,Close,Vol,Change %
05/18/2018,79.46,79.87,78.33,78.51,277.28,-0.01
05/17/2018,79.26,80.5,79.12,79.3,330.17,0.0003
05/16/2018,78.1,79.35,77.61,79.28,336.57,0.0108
05/15/2018,78.42,79.47,77.9,78.43,390.92,0.0026
05/14/2018,77.05,78.53,76.55,78.23,290.13,0.0144
05/11/2018,77.55,77.6,76.95,77.12,261.8,-0.0045
05/10/2018,77.44,78,76.51,77.47,314.19,0.0034
05/09/2018,76.19,77.43,76.08,77.21,364.75,0.0315
05/08/2018,75.6,76.18,73.1,74.85,519.8,-0.0173
05/07/2018,75,76.34,74.83,76.17,230.47,0.0174
05/04/2018,73.74,75.08,73.24,74.87,289.86,0.017
05/03/2018,73.07,74.09,72.47,73.62,382.14,0.0035
05/02/2018,73.28,73.63,72.38,73.36,347.06,0.0031
05/01/2018,74.65,74.98,72.74,73.13,360.97,-0.0271
04/30/2018,74.62,75.41,73.47,75.17,24.76,0.0071
04/27/2018,74.72,75.03,74.35,74.64,156.53,-0.0013
04/26/2018,74.23,74.97,74.11,74.74,179.48,0.01
04/25/2018,74,74.19,73.17,74,275.13,0.0019
04/24/2018,75.09,75.47,73.68,73.86,330.6,-0.0114
04/23/2018,73.77,75.1,73.13,74.71,317.45,0.0088
04/20/2018,73.94,74.2,72.83,74.06,371.9,0.0038
04/19/2018,73.72,74.75,73.46,73.78,393.96,0.0041
04/18/2018,71.72,73.93,71.66,73.48,352.65,0.0265
04/17/2018,71.65,71.89,70.83,71.58,315.04,0.0022
04/16/2018,72.7,72.85,71.11,71.42,297.44,-0.016
04/13/2018,71.94,72.88,71.56,72.58,328.5,0.0078
04/12/2018,72.09,72.49,71.1,72.02,330.21,-0.0006
04/11/2018,71.03,73.09,70.57,72.06,495.41,0.0144
04/10/2018,68.46,71.34,68.46,71.04,452.34,0.0348
04/09/2018,67.1,68.8,67,68.65,257.5,0.0229
04/06/2018,68.09,68.62,66.86,67.11,296.09,-0.0179
04/05/2018,68.36,68.93,67.73,68.33,270.82,0.0046
04/04/2018,68.15,68.28,66.69,68.02,361.48,-0.0015
04/03/2018,67.63,68.46,67.62,68.12,232.26,0.0071
04/02/2018,69.32,70.04,67.49,67.64,190.05,-0.0374
03/29/2018,69.86,70.44,69.1,70.27,25.29,0.0106
03/28/2018,69.72,70.25,68.78,69.53,141.89,-0.0083
03/27/2018,70.13,71.03,69.45,70.11,131.39,-0.0001
03/26/2018,70.43,71.05,69.67,70.12,183.69,-0.0047
03/23/2018,69.11,70.57,68.87,70.45,283.01,0.0223
03/22/2018,69.63,69.7,68.58,68.91,286.63,-0.0081
03/21/2018,67.61,69.86,67.48,69.47,401.05,0.0304
03/20/2018,66.15,67.88,66.15,67.42,326.47,0.0207
03/19/2018,66.01,66.39,65.39,66.05,272.42,-0.0024
03/16/2018,65.07,66.42,64.88,66.21,264.21,0.0167
03/15/2018,64.9,65.38,64.61,65.12,208.59,0.0035
03/14/2018,64.73,65.21,64.06,64.89,267.59,0.0039
03/13/2018,64.92,65.68,64.05,64.64,320.57,-0.0048
03/12/2018,65.5,65.86,64.18,64.95,240.03,-0.0082
03/09/2018,63.93,65.63,63.69,65.49,286.49,0.0296
03/08/2018,64.51,64.56,63.43,63.61,294.79,-0.0113
03/07/2018,65.23,65.8,63.83,64.34,332.91,-0.022
03/06/2018,65.74,66.16,65.3,65.79,199.79,0.0038
03/05/2018,64.65,65.88,64.1,65.54,261.06,0.0182
03/02/2018,64.07,64.64,63.2,64.37,266.38,0.0085
03/01/2018,64.57,65.04,63.19,63.83,340.97,-0.0296
02/28/2018,66.41,66.87,65.43,65.78,27.39,-0.0128
02/27/2018,67.57,67.61,66.32,66.63,106.34,-0.0129
02/26/2018,67.29,67.9,66.72,67.5,188.3,0.0028
02/23/2018,66.3,67.37,65.79,67.31,201.72,0.0139
02/22/2018,64.91,66.56,64.62,66.39,253,0.0148
02/21/2018,65.05,65.53,64.4,65.42,245.87,0.0026
02/20/2018,65.64,65.81,64.78,65.25,289.17,-0.0064
02/19/2018,64.96,65.9,64.84,65.67,125.63,0.0128
02/16/2018,64.66,65.22,64.19,64.84,239.58,0.0079
02/15/2018,64.44,65.15,63.12,64.33,292.91,-0.0005
02/14/2018,62.84,64.58,61.95,64.36,349.1,0.0261
02/13/2018,62.85,63.1,61.76,62.72,367.26,0.0021
02/12/2018,62.5,64.4,62.5,62.59,349.67,-0.0032
02/09/2018,64.44,64.64,61.77,62.79,399.5,-0.0312
02/08/2018,65.28,65.6,64.1,64.81,346.32,-0.0107
02/07/2018,67.2,67.72,65.16,65.51,567.76,-0.0202
02/06/2018,67.02,67.6,66.53,66.86,328.85,-0.0112
02/05/2018,68.15,68.46,66.9,67.62,335.64,-0.014
02/02/2018,70,70.02,67.96,68.58,307.13,-0.0154
02/01/2018,69,69.97,68.81,69.65,336.92,0.0087
01/31/2018,68.43,69.15,68.33,69.05,20.43,0.0004
01/30/2018,69.3,69.39,68.4,69.02,135.87,-0.0063
01/29/2018,70.47,70.64,69.07,69.46,202.24,-0.015
01/26/2018,70.07,70.83,70.05,70.52,227.6,0.0014
01/25/2018,70.95,71.28,69.97,70.42,301.93,-0.0016
01/24/2018,69.97,70.94,69.54,70.53,308.37,0.0081
01/23/2018,69.17,70.24,69.12,69.96,343.73,0.0135
01/22/2018,68.8,69.51,68.39,69.03,250.6,0.0061
01/19/2018,69.01,69.08,68.28,68.61,278.36,-0.0101
01/18/2018,69.53,69.63,68.8,69.31,270.23,-0.001
01/17/2018,69.35,69.59,68.55,69.38,280.42,0.0033
01/16/2018,70.05,70.13,68.83,69.15,322.95,-0.0158
01/15/2018,69.88,70.37,69.55,70.26,173.46,0.0056
01/12/2018,69.15,69.93,68.59,69.87,302.1,0.0088
01/11/2018,69.15,70.05,69,69.26,341.94,0.0009
01/10/2018,69.12,69.37,68.75,69.2,290.54,0.0055
01/09/2018,68,69.29,67.7,68.82,319.92,0.0153
01/08/2018,67.8,67.99,67.44,67.78,210.35,0.0024
01/05/2018,67.97,68.11,67.26,67.62,183.45,-0.0066
01/04/2018,67.89,68.27,67.62,68.07,246.15,0.0034
01/03/2018,66.54,68.03,66.4,67.84,260.86,0.0191
01/02/2018,66.55,67.29,66.24,66.57,211.74,-0.0045
12/29/2017,66.15,66.98,66.15,66.87,157.95,0.0022
12/28/2017,66.43,66.85,66.23,66.72,35.09,0.0042
12/27/2017,66.76,66.94,66.03,66.44,122.43,-0.0087
12/26/2017,65.2,67.1,65,67.02,74.25,0.0271
12/22/2017,64.63,65.28,64.38,65.25,110.42,0.0054
12/21/2017,64.49,64.93,64.2,64.9,155.42,0.0053
12/20/2017,63.83,64.6,63.67,64.56,222.73,0.0119
12/19/2017,63.41,63.91,63.3,63.8,213.19,0.0062
12/18/2017,63.36,63.91,63,63.41,234.62,0.0028
12/15/2017,63.39,63.68,63.08,63.23,213,-0.0013
12/14/2017,62.81,63.5,62.01,63.31,277.67,0.0139
12/13/2017,63.8,64.32,62.36,62.44,354.37,-0.0142
12/12/2017,64.66,65.83,63.07,63.34,508.99,-0.0209
12/11/2017,63.29,64.93,62.99,64.69,488.01,0.0203
12/08/2017,62.08,63.64,62.01,63.4,362.43,0.0193
12/07/2017,61.3,62.26,61.15,62.2,238.96,0.016
12/06/2017,62.64,62.93,61.13,61.22,314.26,-0.0261
12/05/2017,62.45,63.15,62.12,62.86,219.34,0.0066
12/04/2017,63.5,63.68,62.31,62.45,250.52,-0.0201
12/01/2017,62.74,64.32,62.59,63.73,308.15,0.0025
11/30/2017,63.28,64.21,63.21,63.57,26.21,0.0073
11/29/2017,63.3,64.07,62.5,63.11,178.2,-0.0079
11/28/2017,63.78,63.89,63.1,63.61,186.93,-0.0036
11/27/2017,63.8,63.99,63.1,63.84,249.09,-0.0003
11/24/2017,63.35,63.95,63.28,63.86,152.7,0.0049
11/23/2017,63.24,63.57,62.88,63.55,113.08,0.0036
11/22/2017,62.78,63.43,62.62,63.32,322.87,0.012
11/21/2017,62.1,62.87,62.07,62.57,338.16,0.0056
11/20/2017,62.8,62.8,61.44,62.22,283.48,-0.008
11/17/2017,61.41,62.92,61.08,62.72,356.74,0.0222
11/16/2017,61.88,62.15,61.25,61.36,314.06,-0.0082
11/15/2017,61.55,62.13,61.3,61.87,279.41,-0.0055
11/14/2017,63.06,63.17,61.21,62.21,418.94,-0.015
11/13/2017,63.68,63.77,62.61,63.16,335.15,-0.0057
11/10/2017,63.8,64.27,63.35,63.52,307.97,-0.0064
11/09/2017,63.52,64.25,63.26,63.93,319.86,0.0069
11/08/2017,63.69,64.64,62.95,63.49,418.07,-0.0031
11/07/2017,64.12,64.65,63.5,63.69,389.46,-0.009
11/06/2017,62.27,64.44,62.08,64.27,356.99,0.0354
11/03/2017,60.88,62.23,60.6,62.07,272.74,0.0239
11/02/2017,60.5,60.86,60.02,60.62,289.3,0.0021
11/01/2017,61.07,61.7,60,60.49,337.76,-0.0143
10/31/2017,60.86,61.41,60.53,61.37,29.12,0.0077
10/30/2017,60.66,61,60.14,60.9,168.54,0.0076
10/27/2017,59.37,60.65,58.82,60.44,209.89,0.0192
10/26/2017,58.42,59.55,58.05,59.3,232.28,0.0147
10/25/2017,58.44,58.74,57.85,58.44,260.55,0.0019
10/24/2017,57.41,58.57,57.04,58.33,334.68,0.0167
10/23/2017,57.95,58.05,57.27,57.37,353.07,-0.0066
10/20/2017,57.32,57.94,56.6,57.75,369.89,0.0091
10/19/2017,58.24,58.3,57.02,57.23,430.67,-0.0158
10/18/2017,58.16,58.54,57.74,58.15,329.33,0.0047
10/17/2017,57.78,58.35,57.18,57.88,405.22,0.001
10/16/2017,57.28,58.47,57.12,57.82,341.78,0.0114
10/13/2017,56.44,57.57,56.34,57.17,332.6,0.0164
10/12/2017,56.74,56.83,55.88,56.25,339.53,-0.0121
10/11/2017,56.56,57.09,56.51,56.94,85.99,0.0058
10/10/2017,55.78,56.91,55.73,56.61,290.34,0.0147
10/09/2017,55.5,55.98,55.06,55.79,301.15,0.0031
10/06/2017,56.99,57.28,55.13,55.62,395.65,-0.0242
10/05/2017,55.77,57.24,55.7,57,379.3,0.0215
10/04/2017,55.67,56.2,55.38,55.8,330.85,-0.0036
10/03/2017,56.1,56.4,55.7,56,275.42,-0.0021
10/02/2017,56.73,56.76,55.5,56.12,352.05,-0.0247
09/29/2017,57.6,57.8,57.14,57.54,24.02,0.0023
09/28/2017,57.7,58.65,56.85,57.41,117.89,-0.0085
09/27/2017,58.57,58.89,57.57,57.9,142.87,-0.0092
09/26/2017,59.05,59.49,57.77,58.44,214.73,-0.0098
09/25/2017,56.87,59.25,56.7,59.02,224.94,0.038
09/22/2017,56.5,56.91,56.22,56.86,208.36,0.0076
09/21/2017,56.17,56.53,55.76,56.43,251.62,0.0025
09/20/2017,55.35,56.48,55.26,56.29,295.65,0.0209
09/19/2017,55.48,55.89,54.89,55.14,221.76,-0.0061
09/18/2017,55.59,55.95,54.82,55.48,278.12,-0.0025
09/15/2017,55.29,55.85,54.86,55.62,271.07,0.0027
09/14/2017,55.02,55.99,54.93,55.47,327.35,0.0056
09/13/2017,54.18,55.21,54.03,55.16,291.47,0.0164
09/12/2017,53.77,54.44,53.42,54.27,279.34,0.008
09/11/2017,53.82,54.14,53.04,53.84,276.43,0.0011
09/08/2017,54.54,54.87,53.57,53.78,307.45,-0.013
09/07/2017,54.13,54.67,53.89,54.49,306.72,0.0054
09/06/2017,53.16,54.31,53.09,54.2,322.6,0.0154
09/05/2017,52.3,53.66,52.09,53.38,300.78,0.0199
09/04/2017,52.85,52.85,51.99,52.34,121.54,-0.0078
09/01/2017,52.84,52.95,52.24,52.75,262.2,0.0071
08/31/2017,50.58,52.43,50.56,52.38,33.5,0.0299
08/30/2017,51.97,52.01,50.58,50.86,152.59,-0.0219
08/29/2017,52.04,52.19,51.36,52,139.97,0.0021
08/28/2017,52.38,52.84,51.52,51.89,141.58,-0.0099
08/25/2017,52.3,52.68,51.93,52.41,218.09,0.0071
08/24/2017,52.55,52.71,51.61,52.04,255.76,-0.0101
08/23/2017,51.68,52.63,51.45,52.57,287.2,0.0135
08/22/2017,51.78,52.28,51.39,51.87,313.92,0.0041
08/21/2017,53,53,51.3,51.66,271.57,-0.0201
08/18/2017,50.89,52.96,50.78,52.72,317.44,0.0331
08/17/2017,50.4,51.12,50,51.03,334.3,0.0151
08/16/2017,50.98,51.4,50.15,50.27,305.55,-0.0104
08/15/2017,50.65,51.15,50.02,50.8,334.16,0.0014
08/14/2017,52.02,52.38,50.55,50.73,281.57,-0.0263
08/11/2017,51.94,52.28,51.3,52.1,245.31,0.0039
08/10/2017,52.72,53.64,51.67,51.9,450.28,-0.0152
08/09/2017,51.99,52.85,51.81,52.7,265.61,0.0107
08/08/2017,52.24,52.73,51.82,52.14,235.16,-0.0044
08/07/2017,52.39,52.53,51.37,52.37,260.94,-0.001
08/04/2017,51.97,52.52,51.43,52.42,278.78,0.0079
08/03/2017,52.24,52.89,51.77,52.01,402.66,-0.0067
08/02/2017,51.38,52.43,51.18,52.36,406.42,0.0112
08/01/2017,52.7,52.93,50.88,51.78,392.64,-0.0165
07/31/2017,52.6,52.92,52.2,52.65,25.54,0.0025
07/28/2017,51.6,52.7,51.31,52.52,159.15,0.02
07/27/2017,50.86,51.64,50.5,51.49,184.43,0.0102
07/26/2017,50.63,51.06,50.07,50.97,258.95,0.0153
07/25/2017,48.64,50.91,48.63,50.2,284.29,0.0329
07/24/2017,47.96,48.77,47.68,48.6,287.93,0.0112
07/21/2017,49.33,49.65,47.81,48.06,338.35,-0.0252
07/20/2017,49.65,50.19,49.19,49.3,315.34,-0.008
07/19/2017,48.7,49.81,48.58,49.7,300.37,0.0176
07/18/2017,48.4,49.41,48.24,48.84,251.5,0.0087
07/17/2017,49.14,49.26,48.31,48.42,227.42,-0.01
07/14/2017,48.37,49.11,48.15,48.91,295.66,0.0101
07/13/2017,47.7,48.53,47.18,48.42,262.63,0.0142
07/12/2017,48.21,48.79,47.35,47.74,333.7,0.0046
07/11/2017,46.99,48.21,46.29,47.52,283.39,0.0137
07/10/2017,46.84,47.38,46.11,46.88,268.9,0.0036
07/07/2017,47.76,47.76,46.28,46.71,302.32,-0.0291
07/06/2017,48.28,49.18,47.77,48.11,308.26,0.0067
07/05/2017,49.67,49.84,47,47.79,372.98,-0.0367
07/04/2017,49.63,49.9,49.29,49.61,129.57,-0.0014
07/03/2017,48.95,49.71,48.54,49.68,244.52,0.0367
06/30/2017,47.46,48.12,47.46,47.92,26.18,0.0105
06/29/2017,47.39,48.03,47.14,47.42,179.56,0.0023
06/28/2017,46.25,47.47,46.25,47.31,162.58,0.0141
06/27/2017,45.85,47.06,45.79,46.65,263.26,0.0179
06/26/2017,45.63,46.24,45.04,45.83,203.22,0.0064
06/23/2017,45.28,45.75,45.03,45.54,252.26,0.0071
06/22/2017,44.81,45.79,44.53,45.22,346.76,0.0089
06/21/2017,45.89,46.63,44.35,44.82,389.71,-0.0261
06/20/2017,46.96,47.23,45.42,46.02,343.46,-0.019
06/19/2017,47.21,47.76,46.77,46.91,261.49,-0.0097
06/16/2017,46.82,47.61,46.81,47.37,227.42,0.0096
06/15/2017,46.8,47.2,46.7,46.92,301.4,-0.0017
06/14/2017,48.18,48.69,46.74,47,464.42,-0.0353
06/13/2017,48.32,48.82,47.87,48.72,321.28,0.0089
06/12/2017,48.06,49.15,48.01,48.29,316.56,0.0029
06/09/2017,47.79,48.56,47.4,48.15,285.82,0.0061
06/08/2017,48.26,48.6,47.56,47.86,445.97,-0.0042
06/07/2017,49.97,50.14,47.96,48.06,461.75,-0.0411
06/06/2017,49.57,50.3,49,50.12,329.71,0.0131
06/05/2017,49.87,50.74,49.04,49.47,348.41,-0.0096
06/02/2017,50.23,50.52,48.95,49.95,451.46,-0.0134
06/01/2017,51.17,51.45,50.23,50.63,462.92,0.0064
05/31/2017,51.92,51.92,49.81,50.31,41.68,-0.0295
05/30/2017,52.25,52.35,51.19,51.84,137.21,-0.0086
05/29/2017,52.24,52.61,51.86,52.29,36.59,0.0027
05/26/2017,51.38,52.3,50.71,52.15,265.83,0.0134
05/25/2017,54.15,54.67,51.03,51.46,464.5,-0.0463
05/24/2017,54.14,54.62,53.66,53.96,351.64,-0.0035
05/23/2017,53.87,54.43,53.2,54.15,328.33,0.0052
05/22/2017,53.85,54.37,53.66,53.87,379.12,0.0048
05/19/2017,52.57,53.82,52.55,53.61,333.27,0.0209
05/18/2017,52.19,52.74,51.11,52.51,363.69,0.0057
05/17/2017,51.2,52.61,51.04,52.21,331.36,0.0108
05/16/2017,51.88,52.36,51.1,51.65,340.96,-0.0033
05/15/2017,50.89,52.63,50.74,51.82,331.42,0.0193
05/12/2017,50.76,51.09,50.33,50.84,304.76,0.0014
05/11/2017,50.28,51.16,50.25,50.77,315.59,0.011
05/10/2017,48.95,50.63,48.81,50.22,368.11,0.0306
05/09/2017,49.44,49.72,48.39,48.73,332.91,-0.0124
05/08/2017,49.27,49.92,48.48,49.34,400.72,0.0049
05/05/2017,48.45,49.63,46.64,49.1,530.44,0.0149
05/04/2017,50.59,50.73,48.16,48.38,541.58,-0.0475
05/03/2017,50.99,51.14,50.2,50.79,357.19,0.0065
05/02/2017,51.39,52.16,50.14,50.46,364.06,-0.0206
05/01/2017,51.88,51.97,51.22,51.52,121.53,-0.0041
04/28/2017,51.58,52.12,51.31,51.73,23.2,0.0056
04/27/2017,51.57,51.76,50.45,51.44,187.13,-0.0073
04/26/2017,51.81,52.46,51.38,51.82,206.56,-0.0054
04/25/2017,51.6,52.39,51.3,52.1,272.76,0.0097
04/24/2017,52.11,52.57,51.42,51.6,267.28,-0.0069
04/21/2017,53,53.29,51.57,51.96,348.48,-0.0194
04/20/2017,53.09,53.55,52.68,52.99,401.85,0.0011
04/19/2017,54.78,55.2,52.58,52.93,435.41,-0.0357
04/18/2017,55.39,55.48,54.61,54.89,373.1,-0.0085
04/17/2017,55.55,55.98,55.29,55.36,158.97,-0.0095
04/13/2017,55.66,56.06,55.56,55.89,325.31,0.0005
04/12/2017,56.28,56.65,55.5,55.86,373.53,-0.0066
04/11/2017,56.08,56.3,55.45,56.23,340.42,0.0045
04/10/2017,55.19,56.05,55.19,55.98,298.9,0.0134
04/07/2017,54.88,56.08,54.57,55.24,317.78,0.0064
04/06/2017,54.13,55,54.02,54.89,239.47,0.0097
04/05/2017,54.22,55.09,53.97,54.36,353.02,0.0035
04/04/2017,53.18,54.38,52.73,54.17,302.11,0.0198
04/03/2017,53.62,53.74,53.03,53.12,241.75,0.0055
03/31/2017,52.83,53.45,52.35,52.83,27.46,-0.0025
03/30/2017,52.39,53.1,52.03,52.96,128.55,0.0103
03/29/2017,51.43,52.48,51.36,52.42,140.44,0.0212
03/28/2017,50.77,51.87,50.77,51.33,186.41,0.0114
03/27/2017,51.03,51.1,50.03,50.75,195.52,-0.001
03/24/2017,50.64,51.06,50.4,50.8,215.34,0.0047
03/23/2017,50.83,51.1,50.25,50.56,320.21,-0.0016
03/22/2017,50.86,50.98,49.71,50.64,327.91,-0.0063
03/21/2017,51.7,52.22,50.73,50.96,291.71,-0.0128
03/20/2017,51.8,51.94,51.01,51.62,239.25,-0.0027
03/17/2017,51.74,52.18,51.53,51.76,220.35,0.0004
03/16/2017,52.08,52.65,51.5,51.74,281.53,-0.0014
03/15/2017,51.5,52.15,51.36,51.81,327.9,0.0175
03/14/2017,51.34,51.86,50.25,50.92,411.63,-0.0084
03/13/2017,51.49,51.7,50.85,51.35,276.76,-0.0004
03/10/2017,52.33,53.02,51.14,51.37,351.34,-0.0157
03/09/2017,53.49,53.86,51.5,52.19,504.12,-0.0173
03/08/2017,55.63,55.77,52.93,53.11,444.13,-0.0503
03/07/2017,55.95,56.65,55.56,55.92,269.52,-0.0016
03/06/2017,55.8,56.25,55.32,56.01,224.2,0.002
03/03/2017,55.18,55.95,55.09,55.9,248.71,0.0149
03/02/2017,56.31,56.44,55.03,55.08,350.12,-0.0227
03/01/2017,56.45,57.05,56.24,56.36,261.74,0.0139
02/28/2017,56.02,56.15,55.23,55.59,28.35,-0.0061
02/27/2017,55.96,56.77,55.86,55.93,139.29,-0.0011
02/24/2017,56.4,56.66,55.74,55.99,164.96,-0.0104
02/23/2017,56.2,57.26,56.18,56.58,223.59,0.0133
02/22/2017,56.74,57.01,55.64,55.84,245.16,-0.0145
02/21/2017,56.17,57.31,56.1,56.66,335.44,0.0085
02/20/2017,55.9,56.42,55.7,56.18,209.63,0.0066
02/17/2017,55.73,55.88,55.1,55.81,270.49,0.0029
02/16/2017,55.74,56.24,55.13,55.65,310.84,-0.0018
02/15/2017,55.82,56.25,55.56,55.75,272.52,-0.0039
02/14/2017,55.75,56.46,55.53,55.97,254.98,0.0068
02/13/2017,56.68,56.81,55.41,55.59,234.31,-0.0196
02/10/2017,55.66,56.88,55.59,56.7,284.71,0.0192
02/09/2017,55.3,55.92,55.23,55.63,263.4,0.0093
02/08/2017,54.5,55.68,54.44,55.12,409.83,0.0013
02/07/2017,55.91,55.98,54.58,55.05,317.18,-0.012
02/06/2017,56.85,57.13,55.65,55.72,252.7,-0.0192
02/03/2017,56.92,57.3,56.39,56.81,264.76,0.0044
02/02/2017,56.53,57.45,56.33,56.56,297.35,-0.0042
02/01/2017,55.55,56.83,55.36,56.8,301.24,0.0197
01/31/2017,55.25,56,54.9,55.7,28.8,0.0085
01/30/2017,55.47,55.7,54.97,55.23,104.9,-0.0052
01/27/2017,56.09,56.5,54.86,55.52,142.07,-0.0128
01/26/2017,55.39,56.55,55.21,56.24,265.72,0.0211
01/25/2017,55.24,55.65,54.75,55.08,275.73,-0.0065
01/24/2017,55.42,55.87,55.07,55.44,254.89,0.0038
01/23/2017,55.7,55.75,54.65,55.23,305.85,-0.0047
01/20/2017,54.33,55.8,54.18,55.49,293.54,0.0246
01/19/2017,54.29,54.77,53.9,54.16,346.87,0.0045
01/18/2017,55.48,55.9,53.77,53.92,360.15,-0.0279
01/17/2017,55.74,56.95,55.4,55.47,335.73,-0.007
01/16/2017,55.64,55.92,55.19,55.86,112.58,0.0074
01/13/2017,56,56.21,55.28,55.45,247.09,-0.01
01/12/2017,55.19,56.43,55.01,56.01,331.63,0.0165
01/11/2017,53.8,55.67,53.7,55.1,419.9,0.0272
01/10/2017,54.95,55.36,53.58,53.64,332.98,-0.0237
01/09/2017,56.81,57,54.74,54.94,266.39,-0.0378
01/06/2017,56.88,57.47,56.28,57.1,234.87,0.0037
01/05/2017,56.35,57.35,56.01,56.89,269.61,0.0076
01/04/2017,55.73,56.55,55.33,56.46,282.55,0.0178
01/03/2017,57.05,58.37,55.3,55.47,340.82,-0.0238
01/02/2017,56.82,56.82,56.82,56.82,,0
12/30/2016,57,57.2,56.46,56.82,129.1,0.0121
12/29/2016,56.01,56.63,55.91,56.14,49.08,-0.0014
12/28/2016,56.06,56.56,55.89,56.22,109.91,0.0023
12/27/2016,55.18,57.15,55.04,56.09,67.84,0.0169
12/23/2016,54.84,55.25,54.26,55.16,104.09,0.002
12/22/2016,54.55,55.23,54.05,55.05,194.66,0.0108
12/21/2016,55.52,55.87,54.32,54.46,277.73,-0.0161
12/20/2016,55.02,55.92,54.75,55.35,257.02,0.0078
12/19/2016,55.4,55.8,54.69,54.92,228.39,-0.0053
12/16/2016,54.11,55.38,53.71,55.21,229.19,0.022
12/15/2016,53.76,54.5,53.15,54.02,266.15,0.0022
12/14/2016,55.16,55.81,53.52,53.9,353.97,-0.0327
12/13/2016,55.7,56.44,55.13,55.72,283.43,0.0005
12/12/2016,55.88,57.89,55.11,55.69,372.17,0.025
12/09/2016,53.97,54.46,53.77,54.33,264.8,0.0082
12/08/2016,53.15,54.05,52.81,53.89,334.18,0.0168
12/07/2016,53.94,54.23,52.92,53,298.57,-0.0172
12/06/2016,54.5,54.94,53.51,53.93,280.65,-0.0184
12/05/2016,54.4,55.33,53.77,54.94,288.55,0.0088
12/02/2016,53.88,54.5,52.84,54.46,312.78,0.0096
12/01/2016,51.72,54.53,51.51,53.94,460.86,0.0688
11/30/2016,46.54,50.49,46.51,50.47,43.12,0.0882
11/29/2016,48.07,48.1,45.92,46.38,133.11,-0.0386
11/28/2016,46.71,48.81,46.28,48.24,207.96,0.0212
11/25/2016,48.96,49.02,46.85,47.24,181.17,-0.0359
11/24/2016,49.03,49.21,48.76,49,71.19,0.001
11/23/2016,49.2,49.5,48.56,48.95,275.29,-0.0035
11/22/2016,49.25,49.96,48.14,49.12,436.93,0.0045
11/21/2016,46.92,49.15,46.92,48.9,282.7,0.0435
11/18/2016,46.05,46.99,45.75,46.86,249.34,0.008
11/17/2016,46.44,47.62,45.97,46.49,280.94,-0.003
11/16/2016,46.88,47.56,46.25,46.63,335.48,-0.0068
11/15/2016,44.7,47.25,44.67,46.95,354.27,0.0567
11/14/2016,44.54,44.99,43.57,44.43,260.15,-0.0072
11/11/2016,45.8,45.89,44.19,44.75,286.71,-0.0238
11/10/2016,46.36,46.92,45.56,45.84,302.45,-0.0112
11/09/2016,46.04,46.95,44.4,46.36,448.12,0.007
11/08/2016,46.3,46.69,45.6,46.04,320.98,-0.0024
11/07/2016,45.7,46.38,45.38,46.15,276.17,0.0125
11/04/2016,46.43,46.56,45.08,45.58,384.56,-0.0166
11/03/2016,47.15,47.52,45.99,46.35,283.66,-0.0109
11/02/2016,47.9,48.02,46.46,46.86,366.82,-0.0266
11/01/2016,48.72,49.26,47.72,48.14,462.8,-0.0033
10/31/2016,49.41,49.72,47.98,48.3,32.21,-0.0284
10/28/2016,50.41,50.58,49.31,49.71,94.84,-0.0151
10/27/2016,50.05,50.9,49.83,50.47,138.09,0.0098
10/26/2016,50.26,50.69,49.65,49.98,304.52,-0.0159
10/25/2016,51.44,51.83,50.22,50.79,237.73,-0.013
10/24/2016,51.89,52.01,50.5,51.46,277.24,-0.0062
10/21/2016,51.4,51.94,51.12,51.78,249.16,0.0078
10/20/2016,52.6,52.72,51.17,51.38,279.31,-0.0245
10/19/2016,52.13,53.14,52.09,52.67,292.95,0.0192
10/18/2016,51.72,52.15,51.25,51.68,274.17,0.0031
10/17/2016,51.93,52.29,51.16,51.52,247.03,-0.0083
10/14/2016,52.06,52.55,51.5,51.95,248.44,-0.0015
10/13/2016,51.6,52.15,50.92,52.03,310.65,0.0042
10/12/2016,52.48,52.87,51.61,51.81,254.73,-0.0114
10/11/2016,53.11,53.32,52.12,52.41,373.85,-0.0137
10/10/2016,51.63,53.73,51.3,53.14,334.27,0.0233
10/07/2016,52.72,52.84,51.33,51.93,310.02,-0.011
10/06/2016,51.76,52.75,51.32,52.51,293.87,0.0125
10/05/2016,51.22,52.09,51.22,51.86,302.09,0.0195
10/04/2016,50.93,51.55,50.34,50.87,269.27,-0.0004
10/03/2016,50.02,51.14,49.74,50.89,284.26,0.0373
09/30/2016,49.18,49.25,48.21,49.06,26.94,-0.0037
09/29/2016,48.87,49.81,47.99,49.24,114.83,0.0113
09/28/2016,46.14,48.96,45.7,48.69,188.67,0.0592
09/27/2016,47.06,47.28,45.63,45.97,241.18,-0.0291
09/26/2016,46.05,47.66,45.74,47.35,208.15,0.0318
09/23/2016,47.42,48.26,45.65,45.89,306.86,-0.0369
09/22/2016,46.99,47.83,46.99,47.65,290.33,0.0175
09/21/2016,46.45,47.14,46.38,46.83,249.08,0.0207
09/20/2016,45.91,46.3,45.09,45.88,298.8,-0.0015
09/19/2016,46.01,46.93,45.85,45.95,209.91,0.0039
09/16/2016,46.31,46.41,45.48,45.77,226.32,-0.0176
09/15/2016,46.06,47,45.67,46.59,320.72,0.0161
09/14/2016,47.33,47.48,45.7,45.85,332.96,-0.0265
09/13/2016,48.17,48.22,46.96,47.1,280.02,-0.0252
